"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q2306","They're good.","[""They're good.""]","[[301875, 301888]]","Jake Barnes","['Brett Ashley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2307","Is that San Fermin's?","[""Is that San Fermin's?""]","[[301892, 301913]]","Brett Ashley","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2308","Yes. Where the show started on Sunday.","['Yes. Where the show started on Sunday.']","[[301965, 302003]]","Jake Barnes","['Brett Ashley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2309","Let's go in. Do you mind? I'd rather like to pray a little for him or
something.","[""Let's go in. Do you mind? I'd rather like to pray a little for him or\nsomething.""]","[[302007, 302087]]","Brett Ashley","['Jake Barnes']","Implicit","nan","[[""'s"", 'you', 'him ']]","[[[302010, 302012], [302023, 302026], [302070, 302074]]]","[[['Jake Barnes', 'Brett Ashley'], ['Jake Barnes'], ['Pedro Romero']]]"
"Q2310","Come on, Let's get out of here. Makes me
damned nervous.","['Come on,', ""Let's get out of here. Makes me\ndamned nervous.""]","[[302401, 302409], [302437, 302484]]","Brett Ashley","['Jake Barnes']","Anaphoric","she whispered","[[], [""'s""]]","[[], [[302440, 302442]]]","[[], [['Brett Ashley', 'Jake Barnes']]]"
"Q2311","Don't know why I get so nervy in church, Never does me
any good. I'm damned bad for a religious atmosphere, I've the wrong
type of face. You know, I'm not worried about him at all. I just feel
happy about him.","[""Don't know why I get so nervy in church,"", 'Never does me\nany good.', ""I'm damned bad for a religious atmosphere,"", ""I've the wrong\ntype of face."", 'You know,', ""I'm not worried about him at all. I just feel\nhappy about him.""]","[[302623, 302663], [302678, 302701], [302723, 302765], [302780, 302809], [302811, 302820], [302835, 302897]]","Brett Ashley","['Jake Barnes']","Explicit","Brett said","[[], [], [], [], ['You'], ['him', 'him']]","[[], [], [], [], [[302811, 302814]], [[302857, 302860], [302893, 302896]]]","[[], [], [], [], [['Jake Barnes']], [['Pedro Romero'], ['Pedro Romero']]]"
"Q2312","Good.","['Good.']","[[302901, 302906]]","Jake Barnes","['Brett Ashley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2313","I wish the wind would drop, though.","['I wish the wind would drop, though.']","[[302910, 302945]]","Brett Ashley","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2314","It's liable to go down by five o'clock.","[""It's liable to go down by five o'clock.""]","[[302949, 302988]]","Jake Barnes","['Brett Ashley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2315","Let's hope.","[""Let's hope.""]","[[302992, 303003]]","Brett Ashley","['Jake Barnes']","Implicit","nan","[[""'s""]]","[[[302995, 302997]]]","[[['Jake Barnes', 'Brett Ashley']]]"
"Q2316","You might pray,","['You might pray,']","[[303007, 303022]]","Jake Barnes","['Brett Ashley']","Anaphoric","I laughed","[['You']]","[[[303007, 303010]]]","[[['Brett Ashley']]]"
"Q2317","Never does me any good. I've never gotten anything I prayed for. Have
you?","[""Never does me any good. I've never gotten anything I prayed for. Have\nyou?""]","[[303037, 303111]]","Brett Ashley","['Jake Barnes']","Implicit","nan","[['you']]","[[[303107, 303110]]]","[[['Jake Barnes']]]"
"Q2318","Oh, yes.","['Oh, yes.']","[[303115, 303123]]","Jake Barnes","['Brett Ashley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2319","Oh, rot, Maybe it works for some people, though. You
don't look very religious, Jake.","['Oh, rot,', ""Maybe it works for some people, though. You\ndon't look very religious, Jake.""]","[[303127, 303135], [303150, 303226]]","Brett Ashley","['Jake Barnes']","Explicit","said Brett","[[], ['You', 'Jake']]","[[], [[303190, 303193], [303221, 303225]]]","[[], [['Jake Barnes'], ['Jake Barnes']]]"
"Q2320","I'm pretty religious.","[""I'm pretty religious.""]","[[303230, 303251]]","Jake Barnes","['Brett Ashley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2321","Oh, rot, Don't start proselyting to-day. To-day's going
to be bad enough as it is.","['Oh, rot,', ""Don't start proselyting to-day. To-day's going\nto be bad enough as it is.""]","[[303255, 303263], [303278, 303351]]","Brett Ashley","['Jake Barnes']","Explicit","said Brett","[[], []]","[[], []]","[[], []]"
"Q2322","Do look after Mike, Don't let him get too bad.","['Do look after Mike,', ""Don't let him get too bad.""]","[[303584, 303603], [303618, 303644]]","Brett Ashley","['Jake Barnes']","Explicit","Brett said","[['Mike'], ['him']]","[[[303598, 303602]], [[303628, 303631]]]","[[['Mike Campbell']], [['Mike Campbell']]]"
"Q2323","Thank you, so much. Have you anything else to say?","['Thank you, so much. Have you anything else to say?']","[[303782, 303832]]","Brett Ashley","['Jake Barnes']","Explicit","Brett turned to him","[['you', 'you']]","[[[303788, 303791], [303807, 303810]]]","[[[""The German Maître D'hôtel""], [""The German Maître D'hôtel""]]]"
"Q2324","Good,","['Good,']","[[303852, 303857]]","Brett Ashley","['Jake Barnes']","Explicit","said Brett","[[]]","[[]]","[[]]"
"Q2325","Save us a table for three,","['Save us a table for three,']","[[303873, 303899]]","Jake Barnes","['Brett Ashley']","Anaphoric","I said to the German","[['us']]","[[[303878, 303880]]]","[[['Jake Barnes', 'Mike Campbell', 'Bill Gorton']]]"
"Q2326","No, Don't talk to him,","['No,', ""Don't talk to him,""]","[[304000, 304003], [304065, 304083]]","Brett Ashley","['Jake Barnes']","Explicit","Brett said","[[], ['him']]","[[], [[304079, 304082]]]","[[], [['Mike Campbell']]]"
"Q2327","Mike must have been in bad shape,","['Mike must have been in bad shape,']","[[304098, 304131]]","Brett Ashley","['Jake Barnes']","Anaphoric","she said","[['Mike ']]","[[[304098, 304103]]]","[[['Mike Campbell']]]"
"Q2328","I'll see you at the caf , Thank you, so much, Jake.","[""I'll see you at the caf ,"", 'Thank you, so much, Jake.']","[[304220, 304245], [304260, 304285]]","Brett Ashley","['Jake Barnes']","Explicit","Brett said","[[], ['you', 'Jake']]","[[], [[304266, 304269], [304280, 304284]]]","[[], [['Jake Barnes'], ['Jake Barnes']]]"
"Q2329","Hello, Jake, I'm getting a lit tle sleep. I've
want ed a lit tle sleep for a long time.","['Hello, Jake,', ""I'm getting a lit tle sleep. I've\nwant ed a lit tle sleep for a long time.""]","[[304818, 304830], [304854, 304928]]","Mike Campbell","['Jake Barnes']","Anaphoric","he said","[['Jake'], []]","[[[304825, 304829]], []]","[[['Jake Barnes']], []]"
"Q2330","Let me cover you over.","['Let me cover you over.']","[[304932, 304954]]","Jake Barnes","['Mike Campbell']","Implicit","nan","[['you']]","[[[304945, 304948]]]","[[['Mike Campbell']]]"
"Q2331","No. I'm quite warm.","[""No. I'm quite warm.""]","[[304958, 304977]]","Mike Campbell","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2332","Don't go. I have n't got ten to sleep yet.","[""Don't go. I have n't got ten to sleep yet.""]","[[304981, 305023]]","Mike Campbell","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2333","You'll sleep, Mike. Don't worry, boy.","[""You'll sleep, Mike. Don't worry, boy.""]","[[305027, 305064]]","Jake Barnes","['Mike Campbell']","Implicit","nan","[['You', 'Mike', 'boy']]","[[[305027, 305030], [305041, 305045], [305060, 305063]]]","[[['Mike Campbell'], ['Mike Campbell'], ['Mike Campbell']]]"
"Q2334","Brett's got a bull-fighter, But her Jew has gone away.","[""Brett's got a bull-fighter,"", 'But her Jew has gone away.']","[[305068, 305095], [305109, 305135]]","Mike Campbell","['Jake Barnes']","Explicit","Mike said","[['Brett', 'a bull-fighter'], ['her Jew ']]","[[[305068, 305073], [305080, 305094]], [[305113, 305121]]]","[[['Brett Ashley'], ['Pedro Romero']], [['Robert Cohn']]]"
"Q2335","Damned good thing, what?","['Damned good thing, what?']","[[305177, 305201]]","Mike Campbell","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2336","Yes. Now go to sleep, Mike. You ought to get some sleep.","['Yes. Now go to sleep, Mike. You ought to get some sleep.']","[[305205, 305261]]","Jake Barnes","['Mike Campbell']","Implicit","nan","[['Mike', 'You']]","[[[305227, 305231], [305233, 305236]]]","[[['Mike Campbell'], ['Mike Campbell']]]"
"Q2337","I'm just start ing. I'm go ing to get a lit tle sleep.","[""I'm just start ing. I'm go ing to get a lit tle sleep.""]","[[305265, 305319]]","Mike Campbell","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2338","See Mike?","['See Mike?']","[[305436, 305445]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['Mike']]","[[[305440, 305444]]]","[[['Mike Campbell']]]"
"Q2339","Yes.","['Yes.']","[[305449, 305453]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2340","Let's go and eat.","[""Let's go and eat.""]","[[305457, 305474]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[""'s""]]","[[[305460, 305462]]]","[[['Jake Barnes', 'Bill Gorton']]]"
"Q2341","I won't eat down-stairs with that German head waiter. He was damned
snotty when I was getting Mike up-stairs.","[""I won't eat down-stairs with that German head waiter. He was damned\nsnotty when I was getting Mike up-stairs.""]","[[305478, 305587]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[['that German head waiter', 'He', 'Mike ']]","[[[305507, 305530], [305532, 305534], [305572, 305577]]]","[[[""The German Maître D'hôtel""], [""The German Maître D'hôtel""], ['Mike Campbell']]]"
"Q2342","He was snotty to us, too.","['He was snotty to us, too.']","[[305591, 305616]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['He', 'us']]","[[[305591, 305593], [305608, 305610]]]","[[[""The German Maître D'hôtel""], ['Jake Barnes', 'Brett Ashley']]]"
"Q2343","Let's go out and eat in the town.","[""Let's go out and eat in the town.""]","[[305620, 305653]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[""'s""]]","[[[305623, 305625]]]","[[['Jake Barnes', 'Bill Gorton']]]"
"Q2344","There goes Brett's lunch,","[""There goes Brett's lunch,""]","[[305745, 305770]]","Bill Gorton","['Jake Barnes']","Explicit","Bill said","[[""Brett'""]]","[[[305756, 305762]]]","[[['Brett Ashley']]]"
"Q2345","And the kid's,","[""And the kid's,""]","[[305785, 305799]]","Jake Barnes","['Bill Gorton']","Anaphoric","I said","[['the kid']]","[[[305789, 305796]]]","[[['Pedro Romero']]]"
"Q2346","Go sit at it,","['Go sit at it,']","[[305986, 305999]]","Bill Gorton","['Jake Barnes']","Explicit","Bill said","[[]]","[[]]","[[]]"
"Q2347","He's his name stencilled on all the capes and muletas, Why
do they call them muletas?","[""He's his name stencilled on all the capes and muletas,"", 'Why\ndo they call them muletas?']","[[307464, 307518], [307531, 307561]]","Brett Ashley","['Jake Barnes', 'Bill Gorton']","Anaphoric","she said","[['He', 'his'], []]","[[[307464, 307466], [307469, 307472]], []]","[[['Pedro Romero'], ['Pedro Romero']], []]"
"Q2348","I don't know.","[""I don't know.""]","[[307565, 307578]]","Jake Barnes","['Brett Ashley', 'Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2349","I wonder if they ever launder them.","['I wonder if they ever launder them.']","[[307582, 307617]]","Brett Ashley","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2350","I don't think so. It might spoil the color.","[""I don't think so. It might spoil the color.""]","[[307621, 307664]]","Jake Barnes","['Brett Ashley', 'Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2351","The blood must stiffen them,","['The blood must stiffen them,']","[[307668, 307696]]","Bill Gorton","['Jake Barnes', 'Brett Ashley']","Explicit","Bill said","[[]]","[[]]","[[]]"
"Q2352","Funny, How one doesn't mind the blood.","['Funny,', ""How one doesn't mind the blood.""]","[[307711, 307717], [307732, 307763]]","Brett Ashley","['Jake Barnes', 'Bill Gorton']","Explicit","Brett said","[[], []]","[[], []]","[[], []]"
"Q2353","Here, would you like to look?","['Here, would you like to look?']","[[308249, 308278]]","Brett Ashley","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[['you']]","[[[308261, 308264]]]","[[['Jake Barnes']]]"
"Q2354","Here, take them,","['Here, take them,']","[[309182, 309198]]","Brett Ashley","['Jake Barnes', 'Bill Gorton']","Anaphoric","she said","[[]]","[[]]","[[]]"
"Q2355","Spread it out in front of you,","['Spread it out in front of you,']","[[310145, 310175]]","Jake Barnes","['Brett Ashley', 'Bill Gorton']","Anaphoric","I said","[['you']]","[[[310171, 310174]]]","[[['Brett Ashley']]]"
"Q2356","What's that for?","[""What's that for?""]","[[310910, 310926]]","Brett Ashley","['Jake Barnes', 'Bill Gorton']","Explicit","Brett asked","[[]]","[[]]","[[]]"
"Q2357","To give it weight in the wind.","['To give it weight in the wind.']","[[310943, 310973]]","Jake Barnes","['Brett Ashley', 'Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2358","His face looks bad,","['His face looks bad,']","[[310977, 310996]]","Bill Gorton","['Jake Barnes', 'Brett Ashley']","Explicit","Bill said","[['His']]","[[[310977, 310980]]]","[[['Pedro Romero']]]"
"Q2359","He feels very badly, He should be in bed.","['He feels very badly,', 'He should be in bed.']","[[311011, 311031], [311046, 311066]]","Brett Ashley","['Jake Barnes', 'Bill Gorton']","Explicit","Brett said","[['He'], ['He']]","[[[311011, 311013]], [[311046, 311048]]]","[[['Pedro Romero']], [['Pedro Romero']]]"
"Q2360","Why don't they change him?","[""Why don't they change him?""]","[[319051, 319077]]","Brett Ashley","['Jake Barnes', 'Bill Gorton']","Explicit","Brett asked","[['him']]","[[[319073, 319076]]]","[[['Pedro Romero']]]"
"Q2361","They've paid for him. They don't want to lose their money.","[""They've paid for him. They don't want to lose their money.""]","[[319094, 319152]]","Jake Barnes","['Brett Ashley', 'Bill Gorton']","Implicit","nan","[['him']]","[[[319111, 319114]]]","[[['Pedro Romero']]]"
"Q2362","It's hardly fair to Romero.","[""It's hardly fair to Romero.""]","[[319156, 319183]]","Brett Ashley","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[['Romero']]","[[[319176, 319182]]]","[[['Pedro Romero']]]"
"Q2363","Watch how he handles a bull that can't see the color.","[""Watch how he handles a bull that can't see the color.""]","[[319187, 319240]]","Jake Barnes","['Brett Ashley', 'Bill Gorton']","Implicit","nan","[['he']]","[[[319197, 319199]]]","[[['Pedro Romero']]]"
"Q2364","It's the sort of thing I don't like to see.","[""It's the sort of thing I don't like to see.""]","[[319244, 319287]]","Brett Ashley","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2365","He's going to kill now, The bull's still strong. He
wouldn't wear himself out.","[""He's going to kill now,"", ""The bull's still strong. He\nwouldn't wear himself out.""]","[[320748, 320771], [320791, 320845]]","Jake Barnes","['Brett Ashley', 'Bill Gorton']","Anaphoric","I said to Brett","[['He'], ['He', 'himself']]","[[[320748, 320750]], [[320816, 320818], [320833, 320840]]]","[[['Pedro Romero']], [['Pedro Romero'], ['Pedro Romero']]]"
"Q2366","There he goes,","['There he goes,']","[[321690, 321704]]","Bill Gorton","['Jake Barnes', 'Brett Ashley']","Explicit","Bill said","[['he']]","[[[321696, 321698]]]","[[['Pedro Romero']]]"
"Q2367","He made me sweat,","['He made me sweat,']","[[322205, 322222]]","Pedro Romero","['Jake Barnes', 'Bill Gorton', 'Brett Ashley']","Explicit","said Romero","[['He']]","[[[322205, 322207]]]","[[['Pedro Romero']]]"
"Q2368","You liked it?","['You liked it?']","[[325458, 325471]]","Pedro Romero","['Jake Barnes', 'Bill Gorton', 'Brett Ashley']","Explicit","Romero called","[['You']]","[[[325458, 325461]]]","[[['Brett Ashley']]]"
"Q2369","Don't get bloody,","[""Don't get bloody,""]","[[325588, 325605]]","Pedro Romero","['Jake Barnes', 'Bill Gorton', 'Brett Ashley']","Explicit","Romero said","[[]]","[[]]","[[]]"
"Q2370","Come on over to the caf , I want an absinthe.","['Come on over to the caf ,', 'I want an absinthe.']","[[327042, 327067], [327081, 327100]]","Bill Gorton","['Jake Barnes']","Explicit","Bill said","[[], []]","[[], []]","[[], []]"
"Q2371","Where's Edna?","[""Where's Edna?""]","[[327526, 327539]]","Jake Barnes","['Bill Gorton']","Anaphoric","I asked Bill","[['Edna']]","[[[327534, 327538]]]","[[['Edna']]]"
"Q2372","I don't know.","[""I don't know.""]","[[327557, 327570]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2373","I feel sorry about Cohn, He had an awful time.","['I feel sorry about Cohn,', 'He had an awful time.']","[[327768, 327792], [327806, 327827]]","Bill Gorton","['Jake Barnes']","Explicit","Bill said","[['Cohn'], ['He']]","[[[327787, 327791]], [[327806, 327808]]]","[[['Robert Cohn']], [['Robert Cohn']]]"
"Q2374","Oh, to hell with Cohn,","['Oh, to hell with Cohn,']","[[327831, 327853]]","Jake Barnes","['Bill Gorton']","Anaphoric","I said","[['Cohn']]","[[[327848, 327852]]]","[[['Robert Cohn']]]"
"Q2375","Where do you suppose he went?","['Where do you suppose he went?']","[[327865, 327894]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['you', 'he']]","[[[327874, 327877], [327886, 327888]]]","[[['Jake Barnes'], ['Robert Cohn']]]"
"Q2376","Up to Paris.","['Up to Paris.']","[[327898, 327910]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2377","What do you suppose he'll do?","[""What do you suppose he'll do?""]","[[327914, 327943]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['you', 'he']]","[[[327922, 327925], [327934, 327936]]]","[[['Jake Barnes'], ['Robert Cohn']]]"
"Q2378","Oh, to hell with him.","['Oh, to hell with him.']","[[327947, 327968]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[['him']]","[[[327964, 327967]]]","[[['Robert Cohn']]]"
"Q2379","What do you suppose he'll do?","[""What do you suppose he'll do?""]","[[327972, 328001]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['you', 'he']]","[[[327980, 327983], [327992, 327994]]]","[[['Jake Barnes'], ['Robert Cohn']]]"
"Q2380","Pick up with his old girl, probably.","['Pick up with his old girl, probably.']","[[328005, 328041]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[['his old girl']]","[[[328018, 328030]]]","[[['Frances Clyne']]]"
"Q2381","Who was his old girl?","['Who was his old girl?']","[[328045, 328066]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['his old girl']]","[[[328053, 328065]]]","[[['Frances Clyne']]]"
"Q2382","Somebody named Frances.","['Somebody named Frances.']","[[328070, 328093]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[['Frances']]","[[[328085, 328092]]]","[[['Frances Clyne']]]"
"Q2383","When do you go back?","['When do you go back?']","[[328123, 328143]]","Jake Barnes","['Bill Gorton']","Anaphoric","I asked","[['you']]","[[[328131, 328134]]]","[[['Bill Gorton']]]"
"Q2384","To-morrow.","['To-morrow.']","[[328156, 328166]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2385","Well, it was a swell fiesta.","['Well, it was a swell fiesta.']","[[328202, 328230]]","Bill Gorton","['Jake Barnes']","Explicit","Bill said","[[]]","[[]]","[[]]"
"Q2386","Yes, something doing all the time.","['Yes,', 'something doing all the time.']","[[328234, 328238], [328249, 328278]]","Jake Barnes","['Bill Gorton']","Anaphoric","I said","[[], []]","[[], []]","[[], []]"
"Q2387","You wouldn't believe it. It's like a wonderful nightmare.","[""You wouldn't believe it. It's like a wonderful nightmare.""]","[[328282, 328339]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['You']]","[[[328282, 328285]]]","[[['Jake Barnes']]]"
"Q2388","Sure, I'd believe anything. Including nightmares.","['Sure,', ""I'd believe anything. Including nightmares.""]","[[328343, 328348], [328359, 328402]]","Jake Barnes","['Bill Gorton']","Anaphoric","I said","[[], []]","[[], []]","[[], []]"
"Q2389","What's the matter? Feel low?","[""What's the matter? Feel low?""]","[[328406, 328434]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2390","Low as hell.","['Low as hell.']","[[328438, 328450]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2391","Have another absinthe. Here, waiter! Another absinthe for this se or.","['Have another absinthe. Here, waiter! Another absinthe for this se or.']","[[328454, 328523]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['waiter', 'se or']]","[[[328483, 328489], [328517, 328522]]]","[[['The Waiter'], ['Jake Barnes']]]"
"Q2392","I feel like hell,","['I feel like hell,']","[[328527, 328544]]","Jake Barnes","['Bill Gorton']","Anaphoric","I said","[[]]","[[]]","[[]]"
"Q2393","Drink that, Drink it slow.","['Drink that,', 'Drink it slow.']","[[328556, 328567], [328581, 328595]]","Bill Gorton","['Jake Barnes']","Explicit","said Bill","[[], []]","[[], []]","[[], []]"
"Q2394","How do you feel?","['How do you feel?']","[[328708, 328724]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['you']]","[[[328715, 328718]]]","[[['Jake Barnes']]]"
"Q2395","I feel like hell.","['I feel like hell.']","[[328728, 328745]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2396","Have another?","['Have another?']","[[328749, 328762]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2397","It won't do any good.","[""It won't do any good.""]","[[328766, 328787]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2398","Try it. You can't tell; maybe this is the one that gets it. Hey,
waiter! Another absinthe for this se or!","[""Try it. You can't tell; maybe this is the one that gets it. Hey,\nwaiter! Another absinthe for this se or!""]","[[328791, 328896]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['You', 'waiter', 'se or']]","[[[328799, 328802], [328856, 328862], [328890, 328895]]]","[[['Jake Barnes'], ['The Waiter'], ['Jake Barnes']]]"
"Q2399","How is it?","['How is it?']","[[329078, 329088]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2400","Fine.","['Fine.']","[[329092, 329097]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2401","Don't drink it fast that way. It will make you sick.","[""Don't drink it fast that way. It will make you sick.""]","[[329101, 329153]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['you']]","[[[329144, 329147]]]","[[['Jake Barnes']]]"
"Q2402","I feel tight.","['I feel tight.']","[[329214, 329227]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2403","You ought to.","['You ought to.']","[[329231, 329244]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['You']]","[[[329231, 329234]]]","[[['Jake Barnes']]]"
"Q2404","That's what you wanted, wasn't it?","[""That's what you wanted, wasn't it?""]","[[329248, 329282]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[['you']]","[[[329260, 329263]]]","[[['Bill Gorton']]]"
"Q2405","Sure. Get tight. Get over your damn depression.","['Sure. Get tight. Get over your damn depression.']","[[329286, 329333]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['your']]","[[[329312, 329316]]]","[[['Jake Barnes']]]"
"Q2406","Well, I'm tight. Is that what you want?","[""Well, I'm tight. Is that what you want?""]","[[329337, 329376]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[['you']]","[[[329367, 329370]]]","[[['Bill Gorton']]]"
"Q2407","Sit down.","['Sit down.']","[[329380, 329389]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2408","I won't sit down, I'm going over to the hotel.","[""I won't sit down,"", ""I'm going over to the hotel.""]","[[329393, 329410], [329421, 329449]]","Jake Barnes","['Bill Gorton']","Anaphoric","I said","[[], []]","[[], []]","[[], []]"
"Q2409","Jake, Come in, Jake.","['Jake,', 'Come in, Jake.']","[[329651, 329656], [329668, 329682]]","Mike Campbell","['Jake Barnes']","Anaphoric","he said","[['Jake'], ['Jake']]","[[[329651, 329655]], [[329677, 329681]]]","[[['Jake Barnes']], [['Jake Barnes']]]"
"Q2410","Brett, you know. She's gone off with the bull-fighter chap.","[""Brett, you know. She's gone off with the bull-fighter chap.""]","[[329770, 329829]]","Mike Campbell","['Jake Barnes']","Implicit","nan","[['Brett', 'you', 'She', 'the bull-fighter chap']]","[[[329770, 329775], [329777, 329780], [329787, 329790], [329807, 329828]]]","[[['Brett Ashley'], ['Jake Barnes'], ['Brett Ashley'], ['Pedro Romero']]]"
"Q2411","No.","['No.']","[[329833, 329836]]","Jake Barnes","['Mike Campbell']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2412","Yes. She looked for you to say good-bye. They went on the seven o'clock
train.","[""Yes. She looked for you to say good-bye. They went on the seven o'clock\ntrain.""]","[[329840, 329918]]","Mike Campbell","['Jake Barnes']","Implicit","nan","[['She', 'you', 'They']]","[[[329845, 329848], [329860, 329863], [329881, 329885]]]","[[['Brett Ashley'], ['Jake Barnes'], ['Brett Ashley', 'Pedro Romero']]]"
"Q2413","Did they?","['Did they?']","[[329922, 329931]]","Jake Barnes","['Mike Campbell']","Implicit","nan","[['they']]","[[[329926, 329930]]]","[[['Brett Ashley', 'Pedro Romero']]]"
"Q2414","Bad thing to do, She shouldn't have done it.","['Bad thing to do,', ""She shouldn't have done it.""]","[[329935, 329951], [329965, 329992]]","Mike Campbell","['Jake Barnes']","Explicit","Mike said","[[], ['She']]","[[], [[329965, 329968]]]","[[], [['Brett Ashley']]]"
"Q2415","No.","['No.']","[[329996, 329999]]","Jake Barnes","['Mike Campbell']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2416","Have a drink? Wait while I ring for some beer.","['Have a drink? Wait while I ring for some beer.']","[[330003, 330049]]","Mike Campbell","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2417","I'm drunk, I'm going in and lie down.","[""I'm drunk,"", ""I'm going in and lie down.""]","[[330053, 330063], [330074, 330100]]","Jake Barnes","['Mike Campbell']","Anaphoric","I said","[[], []]","[[], []]","[[], []]"
"Q2418","Are you blind? I was blind myself.","['Are you blind? I was blind myself.']","[[330104, 330138]]","Mike Campbell","['Jake Barnes']","Implicit","nan","[['you']]","[[[330108, 330111]]]","[[['Jake Barnes']]]"
"Q2419","Yes, I'm blind.","['Yes,', ""I'm blind.""]","[[330142, 330146], [330157, 330167]]","Jake Barnes","['Mike Campbell']","Anaphoric","I said","[[], []]","[[], []]","[[], []]"
"Q2420","Well, bung-o, Get some sleep, old Jake.","['Well, bung-o,', 'Get some sleep, old Jake.']","[[330171, 330184], [330198, 330223]]","Mike Campbell","['Jake Barnes']","Explicit","Mike said","[[], ['old Jake']]","[[], [[330214, 330222]]]","[[], [['Jake Barnes']]]"
"Q2421","He's asleep. Better let him alone.","[""He's asleep. Better let him alone.""]","[[330541, 330575]]","Bill Gorton","['Mike Campbell']","Implicit","nan","[['He', 'him']]","[[[330541, 330543], [330565, 330568]]]","[[['Jake Barnes'], ['Jake Barnes']]]"
"Q2422","He's blind as a tick,","[""He's blind as a tick,""]","[[330579, 330600]]","Mike Campbell","['Bill Gorton']","Explicit","Mike said","[['He']]","[[[330579, 330581]]]","[[['Jake Barnes']]]"
"Q2423","Here he is! Good old Jake! I knew you wouldn't pass out.","['Here he is!', ""Good old Jake! I knew you wouldn't pass out.""]","[[330925, 330936], [330950, 330994]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Explicit","said Bill","[['he'], ['Good old Jake', 'you']]","[[[330930, 330932]], [[330950, 330963], [330972, 330975]]]","[[['Jake Barnes']], [['Jake Barnes'], ['Jake Barnes']]]"
