"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q540","I never thought about it, Why?","['I never thought about it,', 'Why?']","[[115650, 115675], [115690, 115694]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","said Alice","[[], []]","[[], []]","[[], []]"
"Q541","_It does the boots and shoes_,","['_It does the boots and shoes_,']","[[115698, 115728]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","the Gryphon replied","[[]]","[[]]","[[]]"
"Q542","Does the boots and shoes!","['Does the boots and shoes!']","[[115797, 115822]]","Alice","['The Mock Turtle', 'The Gryphon']","Anaphoric","she repeated","[[]]","[[]]","[[]]"
"Q543","Why, what are _your_ shoes done with? I mean, what
makes them so shiny?","['Why, what are _your_ shoes done with?', 'I mean, what\nmakes them so shiny?']","[[115860, 115897], [115918, 115951]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","said the Gryphon","[['your'], []]","[[[115875, 115879]], []]","[[['Alice']], []]"
"Q544","They're done with blacking, I believe.","[""They're done with blacking, I believe.""]","[[116034, 116072]]","Alice","['The Mock Turtle', 'The Gryphon']","Anaphoric","she gave","[[]]","[[]]","[[]]"
"Q545","Boots and shoes under the sea, are done with a whiting. Now you know.","['Boots and shoes under the sea,', 'are done with a whiting. Now you know.']","[[116076, 116106], [116146, 116184]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","the Gryphon went on","[[], ['you']]","[[], [[116175, 116178]]]","[[], [['Alice']]]"
"Q546","And what are they made of?","['And what are they made of?']","[[116188, 116214]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","Alice asked","[[]]","[[]]","[[]]"
"Q547","Soles and eels, of course, any shrimp could have told you that.","['Soles and eels, of course,', 'any shrimp could have told you that.']","[[116260, 116286], [116329, 116365]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","the Gryphon replied","[[], ['you']]","[[], [[116356, 116359]]]","[[], [['Alice']]]"
"Q548","If I'd been the whiting, I'd have said to the porpoise, 'Keep back,
please: we don't want _you_ with us!'","[""If I'd been the whiting,"", ""I'd have said to the porpoise, 'Keep back,\nplease: we don't want _you_ with us!'""]","[[116369, 116393], [116455, 116535]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","said Alice","[[], []]","[[], []]","[[], []]"
"Q549","They were obliged to have him with them, no
wise fish would go anywhere without a porpoise.","['They were obliged to have him with them,', 'no\nwise fish would go anywhere without a porpoise.']","[[116539, 116579], [116604, 116654]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","the Mock Turtle said","[[], []]","[[], []]","[[], []]"
"Q550","Wouldn't it really?","[""Wouldn't it really?""]","[[116658, 116677]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","said Alice","[[]]","[[]]","[[]]"
"Q551","Of course not, why, if a fish came to _me_,
and told me he was going a journey, I should say 'With what porpoise?'","['Of course not,', ""why, if a fish came to _me_,\nand told me he was going a journey, I should say 'With what porpoise?'""]","[[116721, 116735], [116760, 116859]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","said the Mock Turtle","[[], []]","[[], []]","[[], []]"
"Q552","Don't you mean 'purpose'?","[""Don't you mean 'purpose'?""]","[[116863, 116888]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","said Alice","[['you']]","[[[116869, 116872]]]","[[['The Mock Turtle']]]"
"Q553","I mean what I say,","['I mean what I say,']","[[116904, 116922]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","the Mock Turtle replied","[[]]","[[]]","[[]]"
"Q554","Come, let's hear some of _your_ adventures.","[""Come, let's hear some of _your_ adventures.""]","[[116992, 117035]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","the Gryphon added","[[""'s""]]","[[[117001, 117003]]]","[[['The Mock Turtle', 'The Gryphon']]]"
"Q555","I could tell you my adventures--beginning from this morning, but it's no use going back to yesterday,
because I was a different person then.","['I could tell you my adventures--beginning from this morning,', ""but it's no use going back to yesterday,\nbecause I was a different person then.""]","[[117039, 117099], [117131, 117210]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","said Alice","[['you'], []]","[[[117052, 117055]], []]","[[['The Mock Turtle', 'The Gryphon']], []]"
"Q556","Explain all that,","['Explain all that,']","[[117214, 117231]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","said the Mock Turtle","[[]]","[[]]","[[]]"
"Q557","No, no! The adventures first, explanations take such a dreadful time.","['No, no! The adventures first,', 'explanations take such a dreadful time.']","[[117257, 117286], [117328, 117367]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","said the Gryphon","[[], []]","[[], []]","[[], []]"
"Q558","That's very curious.","[""That's very curious.""]","[[117882, 117902]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","the Mock Turtle drew a long breath and said","[[]]","[[]]","[[]]"
"Q559","It's all about as curious as it can be,","[""It's all about as curious as it can be,""]","[[117906, 117945]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","said the Gryphon","[[]]","[[]]","[[]]"
"Q560","It all came different! I
should like to hear her try and repeat something now. Tell her to
begin.","['It all came different!', 'I\nshould like to hear her try and repeat something now. Tell her to\nbegin.']","[[117967, 117989], [118031, 118105]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","the Mock Turtle repeated","[[], ['her', 'her']]","[[], [[118053, 118056], [118092, 118095]]]","[[], [['Alice'], ['Alice']]]"
"Q561","Stand up and repeat ''_Tis the voice of the sluggard_,'","[""Stand up and repeat ''_Tis the voice of the sluggard_,'""]","[[118193, 118248]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","said the Gryphon","[[]]","[[]]","[[]]"
"Q562","How the creatures order one about, and make one repeat lessons! I might as well be at school at once.","['How the creatures order one about, and make one repeat lessons!', 'I might as well be at school at once.']","[[118270, 118333], [118351, 118388]]","Alice","[]","Explicit","thought Alice","[[], []]","[[], []]","[[], []]"
"Q563","That's different from what _I_ used to say when I was a child,","[""That's different from what _I_ used to say when I was a child,""]","[[119012, 119074]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","said the Gryphon","[[]]","[[]]","[[]]"
"Q564","Well, I never heard it before, but it sounds
uncommon nonsense. I should like to have it explained,","['Well, I never heard it before,', 'but it sounds\nuncommon nonsense.', 'I should like to have it explained,']","[[119096, 119126], [119151, 119183], [119319, 119354]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","said the Mock Turtle","[[], [], []]","[[], [], []]","[[], [], []]"
"Q565","She can't explain it, Go on with the next
verse.","[""She can't explain it,"", 'Go on with the next\nverse.']","[[119380, 119401], [119430, 119456]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","said the Gryphon","[['She'], []]","[[[119380, 119383]], []]","[[['Alice']], []]"
"Q566","But about his toes? How _could_ he turn
them out with his nose, you know?","['But about his toes?', 'How _could_ he turn\nthem out with his nose, you know?']","[[119460, 119479], [119509, 119562]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","the Mock Turtle persisted","[[], []]","[[], []]","[[], []]"
"Q567","It's the first position in dancing.","[""It's the first position in dancing.""]","[[119566, 119601]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","Alice said","[[]]","[[]]","[[]]"
"Q568","Go on with the next verse, it
begins","['Go on with the next verse,', 'it\nbegins']","[[119698, 119724], [119761, 119770]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","the Gryphon repeated","[[], []]","[[], []]","[[], []]"
"Q569","What _is_ the use of repeating all that stuff, if you don't explain it as you go on? It's by far the
most confusing thing _I_ ever heard!","['What _is_ the use of repeating all that stuff,', ""if you don't explain it as you go on? It's by far the\nmost confusing thing _I_ ever heard!""]","[[120342, 120388], [120420, 120510]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","the Mock Turtle interrupted","[[], ['you', 'you']]","[[], [[120423, 120426], [120447, 120450]]]","[[], [['Alice'], ['Alice']]]"
"Q570","Yes, I think you'd better leave off,","[""Yes, I think you'd better leave off,""]","[[120514, 120550]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","said the Gryphon","[['you']]","[[[120527, 120530]]]","[[['Alice']]]"
"Q571","Shall we try another figure of the Lobster Quadrille? Or would you like the Mock Turtle to sing you a song?","['Shall we try another figure of the Lobster Quadrille?', 'Or would you like the Mock Turtle to sing you a song?']","[[120610, 120663], [120687, 120740]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","the Gryphon went on","[['we'], ['you', 'the Mock Turtle', 'you']]","[[[120616, 120618]], [[120696, 120699], [120705, 120720], [120729, 120732]]]","[[['The Mock Turtle', 'The Gryphon']], [['Alice'], ['The Mock Turtle'], ['Alice']]]"
"Q572","Oh, a song, please, if the Mock Turtle would be so kind,","['Oh, a song, please, if the Mock Turtle would be so kind,']","[[120744, 120800]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","Alice replied","[['the Mock Turtle']]","[[[120767, 120782]]]","[[['The Mock Turtle']]]"
"Q573","Hm! No accounting for tastes! Sing her '_Turtle Soup_,' will you, old
fellow?","[""Hm! No accounting for tastes! Sing her '_Turtle Soup_,' will you, old\nfellow?""]","[[120879, 120956]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","the Gryphon said","[['her', 'you', 'old\nfellow']]","[[[120914, 120917], [120940, 120943], [120945, 120955]]]","[[['Alice'], ['The Mock Turtle'], ['The Mock Turtle']]]"
"Q574","Chorus again! Come on!","['Chorus again!', 'Come on!']","[[121644, 121657], [121795, 121803]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","cried the Gryphon","[[], []]","[[], []]","[[], []]"
"Q575","What trial is it?","['What trial is it?']","[[121914, 121931]]","Alice","['The Gryphon']","Explicit","Alice panted","[[]]","[[]]","[[]]"
"Q576","Come on!","['Come on!']","[[121989, 121997]]","The Gryphon","['Alice']","Explicit","the Gryphon only answered","[[]]","[[]]","[[]]"
"Q577","I wish they'd
get the trial done, and hand round the refreshments!","[""I wish they'd\nget the trial done,"", 'and hand round the refreshments!']","[[122763, 122796], [122812, 122844]]","Alice","[]","Anaphoric","she thought","[['they'], []]","[[[122770, 122774]], []]","[[['The King Of Hearts', 'The Queen']], []]"
"Q578","That's the judge, because of his great wig.","[""That's the judge,"", 'because of his great wig.']","[[123133, 123150], [123174, 123199]]","Alice","['Alice']","Anaphoric","she said to herself","[[], []]","[[], []]","[[], []]"
"Q579","And that's the jury-box, and those twelve creatures, I suppose they are the jurors.","[""And that's the jury-box,"", 'and those twelve creatures,', 'I suppose they are the jurors.']","[[123412, 123436], [123454, 123481], [123587, 123617]]","Alice","[]","Explicit","thought Alice","[[], [], []]","[[], [], []]","[[], [], []]"
"Q580","What are
they doing? They can't have anything
to put down yet, before the trial's begun.","['What are\nthey doing?', ""They can't have anything\nto put down yet, before the trial's begun.""]","[[123918, 123938], [123973, 124040]]","Alice","['The Gryphon']","Explicit","Alice whispered to the Gryphon","[[], []]","[[], []]","[[], []]"
"Q581","They're putting down their names, for fear they should forget them before the end of the trial.","[""They're putting down their names,"", 'for fear they should forget them before the end of the trial.']","[[124044, 124077], [124112, 124173]]","The Gryphon","['Alice']","Explicit","the Gryphon whispered","[[], []]","[[], []]","[[], []]"
"Q582","Stupid things!","['Stupid things!']","[[124177, 124191]]","Alice","['Hare', 'The White Rabbit', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","Alice began","[[]]","[[]]","[[]]"
"Q583","Silence in the
court!","['Silence in the\ncourt!']","[[124291, 124312]]","The White Rabbit","['Hare', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The King Of Hearts', 'The Queen']","Explicit","the White Rabbit cried out","[[]]","[[]]","[[]]"
"Q584","A nice
muddle their slates'll be in before the trial's over!","[""A nice\nmuddle their slates'll be in before the trial's over!""]","[[124680, 124740]]","Alice","[]","Explicit","thought Alice","[[]]","[[]]","[[]]"
"Q585","Herald, read the accusation!","['Herald, read the accusation!']","[[125241, 125269]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the King","[['Herald']]","[[[125241, 125247]]]","[[['The White Rabbit']]]"
"Q586","Consider your verdict,","['Consider your verdict,']","[[125555, 125577]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","the King said to the jury","[[]]","[[]]","[[]]"
"Q587","Not yet, not yet! There's a great
deal to come before that!","['Not yet, not yet!', ""There's a great\ndeal to come before that!""]","[[125608, 125625], [125660, 125701]]","The White Rabbit","['Hare', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'Two', 'Five', 'The King Of Hearts', 'The Queen']","Explicit","the Rabbit hastily interrupted","[[], []]","[[], []]","[[], []]"
"Q588","Call the first witness,","['Call the first witness,']","[[125705, 125728]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the King","[[]]","[[]]","[[]]"
"Q589","First witness!","['First witness!']","[[125817, 125831]]","The White Rabbit","['Hare', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The King Of Hearts', 'The Queen']","Explicit","the White Rabbit blew three blasts on the trumpet and called out","[[]]","[[]]","[[]]"
"Q590","I beg pardon, your
Majesty, for bringing these in: but I hadn't quite finished
my tea when I was sent for.","['I beg pardon, your\nMajesty,', ""for bringing these in: but I hadn't quite finished\nmy tea when I was sent for.""]","[[125952, 125979], [125992, 126070]]","The Hatter","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Anaphoric","he began","[['your\nMajesty'], []]","[[[125966, 125978]], []]","[[['The King Of Hearts']], []]"
"Q591","You ought to have finished, When did you begin?","['You ought to have finished,', 'When did you begin?']","[[126074, 126101], [126119, 126138]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five']","Explicit","said the King","[['You'], ['you']]","[[[126074, 126077]], [[126128, 126131]]]","[[['The Hatter']], [['The Hatter']]]"
"Q592","Fourteenth of March, I _think_ it
was,","['Fourteenth of March, I _think_ it\nwas,']","[[126246, 126284]]","The Hatter","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Anaphoric","he said","[[]]","[[]]","[[]]"
"Q593","Fifteenth,","['Fifteenth,']","[[126297, 126307]]","Hare","['The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The King Of Hearts', 'Two', 'Five', 'The Queen']","Explicit","said the March Hare","[[]]","[[]]","[[]]"
"Q594","Sixteenth,","['Sixteenth,']","[[126332, 126342]]","The Dormouse","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'Two', 'Five', 'The King Of Hearts', 'The Queen']","Explicit","added the Dormouse","[[]]","[[]]","[[]]"
"Q595","Write that down,","['Write that down,']","[[126366, 126382]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","the King said to the jury","[[]]","[[]]","[[]]"
"Q596","Take off your hat,","['Take off your hat,']","[[126549, 126567]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","the King said to the Hatter","[['your']]","[[[126558, 126562]]]","[[['The Hatter']]]"
"Q597","It isn't mine,","[""It isn't mine,""]","[[126600, 126614]]","The Hatter","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the Hatter","[[]]","[[]]","[[]]"
"Q598","_Stolen!_","['_Stolen!_']","[[126635, 126644]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","the King exclaimed","[[]]","[[]]","[[]]"
"Q599","I keep them to sell, I've none
of my own. I'm a hatter.","['I keep them to sell,', ""I've none\nof my own. I'm a hatter.""]","[[126734, 126754], [126793, 126827]]","The Hatter","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","the Hatter added","[[], []]","[[], []]","[[], []]"
"Q600","Give your evidence, and don't be nervous, or I'll
have you executed on the spot.","['Give your evidence,', ""and don't be nervous, or I'll\nhave you executed on the spot.""]","[[126933, 126952], [126970, 127030]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the King","[['your'], ['you']]","[[[126938, 126942]], [[127005, 127008]]]","[[['The Hatter']], [['The Hatter']]]"
"Q601","I wish you wouldn't squeeze so. I can hardly breathe.","[""I wish you wouldn't squeeze so."", 'I can hardly breathe.']","[[127572, 127603], [127654, 127675]]","The Dormouse","['Alice']","Explicit","said the Dormouse","[['you'], []]","[[[127579, 127582]], []]","[[['Alice']], []]"
"Q602","I can't help it, I'm growing.","[""I can't help it,"", ""I'm growing.""]","[[127679, 127695], [127722, 127734]]","Alice","['The Dormouse']","Explicit","said Alice","[[], []]","[[], []]","[[], []]"
"Q603","You've no right to grow _here_,","[""You've no right to grow _here_,""]","[[127738, 127769]]","The Dormouse","['Alice']","Explicit","said the Dormouse","[['You']]","[[[127738, 127741]]]","[[['Alice']]]"
"Q604","Don't talk nonsense, you know you're growing
too.","[""Don't talk nonsense,"", ""you know you're growing\ntoo.""]","[[127792, 127812], [127839, 127867]]","Alice","['The Dormouse']","Explicit","said Alice","[[], ['you', 'you']]","[[], [[127839, 127842], [127848, 127851]]]","[[], [['The Dormouse'], ['The Dormouse']]]"
"Q605","Yes, but _I_ grow at a reasonable pace, not in
that ridiculous fashion.","['Yes, but _I_ grow at a reasonable pace,', 'not in\nthat ridiculous fashion.']","[[127871, 127910], [127932, 127963]]","The Dormouse","['Alice']","Explicit","said the Dormouse","[[], []]","[[], []]","[[], []]"
"Q606","Bring me the list of the singers in the last concert!","['Bring me the list of the singers in the last concert!']","[[128200, 128253]]","The Queen","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The King Of Hearts', 'Two', 'Five']","Anaphoric","she said to one of the officers of the court","[[]]","[[]]","[[]]"
"Q607","Give your evidence, or I'll have you
executed, whether you're nervous or not.","['Give your evidence,', ""or I'll have you\nexecuted, whether you're nervous or not.""]","[[128333, 128352], [128382, 128439]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","the King repeated","[['your'], ['you', 'you']]","[[[128338, 128342]], [[128395, 128398], [128417, 128420]]]","[[['The Hatter']], [['The Hatter'], ['The Hatter']]]"
"Q608","I'm a poor man, your Majesty, --and I hadn't begun my tea--not above a week or so--and what with the
bread-and-butter getting so thin--and the twinkling of the tea--","[""I'm a poor man, your Majesty,"", ""--and I hadn't begun my tea--not above a week or so--and what with the\nbread-and-butter getting so thin--and the twinkling of the tea--""]","[[128443, 128472], [128515, 128650]]","The Hatter","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","the Hatter began","[['your Majesty'], []]","[[[128459, 128471]], []]","[[['The King Of Hearts']], []]"
"Q609","The twinkling of the _what?_","['The twinkling of the _what?_']","[[128654, 128682]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the King","[[]]","[[]]","[[]]"
"Q610","It _began_ with the tea,","['It _began_ with the tea,']","[[128701, 128725]]","The Hatter","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","the Hatter replied","[[]]","[[]]","[[]]"
"Q611","Of course twinkling begins with a T! Do you
take me for a dunce? Go on!","['Of course twinkling begins with a T!', 'Do you\ntake me for a dunce? Go on!']","[[128749, 128785], [128811, 128845]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the King","[[], ['you']]","[[], [[128814, 128817]]]","[[], [['The Hatter']]]"
"Q612","I'm a poor man, and most things twinkled after
that--only the March Hare said--","[""I'm a poor man,"", 'and most things twinkled after\nthat--only the March Hare said--']","[[128849, 128864], [128887, 128950]]","The Hatter","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","the Hatter went on","[[], ['the March Hare']]","[[], [[128929, 128943]]]","[[], [['Hare']]]"
"Q613","I didn't!","[""I didn't!""]","[[128954, 128963]]","Hare","['The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","the March Hare interrupted","[[]]","[[]]","[[]]"
"Q614","You did!","['You did!']","[[129012, 129020]]","The Hatter","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the Hatter","[['You']]","[[[129012, 129015]]]","[[['Hare']]]"
"Q615","I deny it!","['I deny it!']","[[129041, 129051]]","Hare","['The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the March Hare","[[]]","[[]]","[[]]"
"Q616","He denies it, leave out that part.","['He denies it,', 'leave out that part.']","[[129076, 129089], [129107, 129127]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the King","[['He'], []]","[[[129076, 129078]], []]","[[['Hare']], []]"
"Q617","Well, at any rate, the Dormouse said--","['Well, at any rate, the Dormouse said--']","[[129131, 129169]]","The Hatter","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","the Hatter went on","[['the Dormouse']]","[[[129150, 129162]]]","[[['The Dormouse']]]"
"Q618","After that, I cut some more bread-and-butter--","['After that,', 'I cut some more bread-and-butter--']","[[129301, 129312], [129337, 129371]]","The Hatter","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","continued the Hatter","[[], []]","[[], []]","[[], []]"
"Q619","That I can't remember,","[""That I can't remember,""]","[[129432, 129454]]","The Hatter","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the Hatter","[[]]","[[]]","[[]]"
"Q620","You _must_ remember, or I'll have you executed.","['You _must_ remember,', ""or I'll have you executed.""]","[[129475, 129495], [129517, 129543]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","remarked the King","[['You'], ['you']]","[[[129475, 129478]], [[129530, 129533]]]","[[['The Hatter']], [['The Hatter']]]"
"Q621","I'm a poor man, your Majesty,","[""I'm a poor man, your Majesty,""]","[[129636, 129665]]","The Hatter","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Anaphoric","he began","[['your Majesty']]","[[[129652, 129664]]]","[[['The King Of Hearts']]]"
"Q622","You're a _very_ poor _speaker_,","[""You're a _very_ poor _speaker_,""]","[[129679, 129710]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the King","[['You']]","[[[129679, 129682]]]","[[['The Hatter']]]"
"Q623","I'm glad I've seen that done, I've so often read in
the newspapers, at the end of trials, and I never understood what it meant till now.","[""I'm glad I've seen that done,"", ""I've so often read in\nthe newspapers, at the end of trials,"", 'and I never understood what it meant till now.']","[[130048, 130077], [130095, 130155], [130256, 130303]]","Alice","[]","Explicit","thought Alice","[[], [], []]","[[], [], []]","[[], [], []]"
"Q624","If that's all you know about it, you may stand down,","[""If that's all you know about it, you may stand down,""]","[[130307, 130359]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","continued the King","[['you', 'you']]","[[[130321, 130324], [130340, 130343]]]","[[['The Hatter'], ['The Hatter']]]"
"Q625","I can't go no lower, I'm on the floor, as it is.","[""I can't go no lower,"", ""I'm on the floor, as it is.""]","[[130383, 130403], [130423, 130450]]","The Hatter","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the Hatter","[[], []]","[[], []]","[[], []]"
